['0.20912', '12.69911', '0.02208', '4.47809', '0.00150', '-2.41683', '48.64049', '-3.35735'] 0.01121538108888889
['0.68641', '10.55900', '0.06141', '4.40667', '0.05832', '-2.58580', '23.71847', '-3.89404'] 0.0579079881
['0.71032', '10.55239', '0.06236', '4.42904', '0.05794', '-2.55511', '23.19429', '-3.86915'] 0.0579079881
['0.71378', '10.54577', '0.06349', '4.45058', '0.05775', '-2.52542', '22.67044', '-3.84441'] 0.0579079881
['0.70760', '10.53916', '0.06474', '4.47171', '0.05767', '-2.49633', '22.14690', '-3.81982'] 0.059891660944444446
['0.69973', '10.53255', '0.06604', '4.49301', '0.05770', '-2.46783', '21.62370', '-3.79530'] 0.07377737086666666
['0.69539', '10.52594', '0.06726', '4.51510', '0.05786', '-2.43987', '21.10087', '-3.77049'] 0.09376668955555556
['0.70608', '10.51934', '0.06829', '4.53861', '0.05813', '-2.41245', '20.57857', '-3.74451'] 0.10841535057777778
['0.75925', '10.51274', '0.06619', '4.58532', '0.05846', '-2.38557', '20.05696', '-3.71621'] 0.11406118866666666
['0.87036', '10.50614', '0.06391', '4.62932', '0.05881', '-2.35928', '19.53617', '-3.68491'] 0.11467154955555554
['1.02039', '10.49955', '0.06156', '4.67195', '0.05913', '-2.33355', '19.01619', '-3.65077'] 0.11680781266666666
['1.16929', '10.49296', '0.06021', '4.70732', '0.05942', '-2.30833', '18.49690', '-3.61451'] 0.12855725944444443
['1.28571', '10.48637', '0.05901', '4.74031', '0.05966', '-2.28341', '17.97819', '-3.57682'] 0.14030670633333334
['1.36837', '10.47978', '0.05804', '4.77071', '0.05987', '-2.25868', '17.46002', '-3.53788'] 0.14991989011111112
['1.44343', '10.47319', '0.05735', '4.79828', '0.06001', '-2.23403', '16.94244', '-3.49751'] 0.15358205544444445
['1.52890', '10.46661', '0.05699', '4.82276', '0.06002', '-2.20935', '16.42545', '-3.45557'] 0.1560234988888889
['1.62475', '10.46003', '0.05697', '4.84399', '0.05987', '-2.18456', '15.90904', '-3.41220'] 0.1561760891111111
['1.71623', '10.45345', '0.05736', '4.86189', '0.05694', '-2.14637', '15.39315', '-3.36770'] 0.1561760891111111
['1.79085', '10.44687', '0.05817', '4.87654', '0.05534', '-2.11568', '14.87771', '-3.32248'] 0.1561760891111111
['1.84110', '10.44029', '0.05943', '4.88817', '0.05380', '-2.08623', '14.36264', '-3.27687'] 0.1561760891111111
['1.86768', '10.43371', '0.06109', '4.89738', '0.05236', '-2.05807', '13.84791', '-3.23107'] 0.1561760891111111
['1.87664', '10.42714', '0.06305', '4.90501', '0.05105', '-2.03115', '13.33347', '-3.18515'] 0.1561760891111111
['1.87547', '10.42057', '0.06513', '4.91232', '0.04988', '-2.00549', '12.81933', '-3.13906'] 0.1561760891111111
['1.87048', '10.41399', '0.06705', '4.92089', '0.04888', '-1.98112', '12.30549', '-3.09269'] 0.1561760891111111
['1.86562', '10.40742', '0.06849', '4.93240', '0.04806', '-1.95802', '11.79197', '-3.04589'] 0.1561760891111111
['1.86254', '10.40086', '0.04894', '5.07032', '0.04744', '-1.93618', '11.27876', '-2.99849'] 0.1561760891111111
['1.86128', '10.39429', '0.04458', '5.11867', '0.04703', '-1.91556', '10.76588', '-2.95031'] 0.1561760891111111
['1.86110', '10.38773', '0.04037', '5.16475', '0.04683', '-1.89611', '10.25334', '-2.90115'] 0.1561760891111111
['1.86121', '10.38117', '0.03636', '5.20830', '0.04685', '-1.87774', '9.74114', '-2.85081'] 0.1561760891111111
['1.86110', '10.37461', '0.03262', '5.24894', '0.04708', '-1.86032', '9.22929', '-2.79902'] 0.16227969788888888
['1.86061', '10.36805', '0.02918', '5.28644', '0.04752', '-1.84372', '8.71780', '-2.74543'] 0.2140077821111111
['1.86324', '10.36150', '0.02614', '5.32031', '0.04812', '-1.82770', '8.20678', '-2.68930'] 0.27718013277777775
['1.90639', '10.35495', '0.02357', '5.34991', '0.04880', '-1.81208', '7.69654', '-2.62894'] 0.3144121462222222
['2.09030', '10.34843', '0.02147', '5.37433', '0.04936', '-1.79685', '7.18745', '-2.56250'] 0.3263141832222222
['2.45403', '10.34193', '0.01979', '5.39269', '0.04953', '-1.78203', '6.67966', '-2.48897'] 0.32646677344444447
['2.91722', '10.33543', '0.01854', '5.40447', '0.04912', '-1.76751', '6.17306', '-2.40835'] 0.3330281528888889
['3.35371', '10.32892', '0.01781', '5.40956', '0.04804', '-1.75312', '5.66733', '-2.32101'] 0.36202029444444445
['3.67910', '10.32241', '0.01775', '5.40810', '0.03498', '-1.69322', '5.16219', '-2.22687'] 0.3925383383333333
['3.89774', '10.31589', '0.01845', '5.40044', '0.03105', '-1.67107', '4.75038', '-2.16723'] 0.3949797817777778
['4.08314', '10.30938', '0.01988', '5.38721', '0.02710', '-1.65143', '4.42577', '-2.14535'] 0.3949797817777778
['4.27831', '10.30289', '0.02183', '5.36973', '0.02314', '-1.63447', '4.09888', '-2.12274'] 0.3949797817777778
['4.45304', '10.29638', '0.02399', '5.35002', '0.01920', '-1.62026', '3.77014', '-2.09983'] 0.4041351948888889
['4.58249', '10.28987', '0.02595', '5.33062', '0.01536', '-1.60880', '3.43994', '-2.07702'] 0.4311436636666667
['4.66723', '10.28335', '0.02722', '5.31416', '0.01169', '-1.60014', '3.10865', '-2.05443'] 0.44213015944444445
['4.74272', '10.27684', '0.01828', '5.35652', '0.00822', '-1.59439', '2.77662', '-2.03193'] 0.44213015944444445
['4.85476', '10.27035', '0.01397', '5.36838', '0.00497', '-1.59171', '2.44425', '-2.00948'] 0.44213015944444445
['4.98905', '10.26385', '0.01011', '5.37483', '0.00196', '-1.59223', '2.11193', '-1.98727'] 0.44213015944444445
['5.10755', '10.25735', '0.00678', '5.37583', '-0.00074', '-1.59598', '1.78000', '-1.96557'] 0.44213015944444445
['5.19049', '10.25083', '0.00402', '5.37148', '-0.00305', '-1.60296', '1.44876', '-1.94457'] 0.44213015944444445
['5.23584', '10.24432', '0.00186', '5.36211', '-0.00491', '-1.61308', '1.11851', '-1.92434'] 0.44213015944444445
['1.12504', '10.58203', '0.07244', '1.84216', '0.05461', '-5.06993', '49.61512', '-3.60770'] 0.1378652628888889
['1.31054', '10.57541', '0.07171', '1.87354', '0.05281', '-5.03219', '49.09128', '-3.53870'] 0.13771267266666667
['1.46780', '10.56880', '0.07072', '1.90451', '0.05090', '-4.99548', '48.56802', '-3.46533'] 0.13130388344444444
['1.57891', '10.56218', '0.06951', '1.93517', '0.04912', '-4.96220', '48.04517', '-3.38997'] 0.11497673
['1.63922', '10.55557', '0.06810', '1.96559', '0.04712', '-4.92760', '47.52254', '-3.31528'] 0.09559777217777779
['1.64092', '10.54895', '0.06669', '1.99384', '0.04518', '-4.89421', '46.99995', '-3.24436'] 0.08003356984444444
['1.57188', '10.54233', '0.06510', '2.02395', '0.04335', '-4.86199', '46.47721', '-3.18006'] 0.06981002517777778
['1.43598', '10.53571', '0.06348', '2.05414', '0.04170', '-4.83089', '45.95425', '-3.12395'] 0.05424582284444445
['1.25991', '10.52910', '0.06188', '2.08449', '0.04027', '-4.80083', '45.43106', '-3.07628'] 0.028610666055555553
['1.07443', '10.52248', '0.06032', '2.11501', '0.03907', '-4.77176', '44.90766', '-3.03711'] -0.004196231022222222
['0.88312', '10.51587', '0.05881', '2.14577', '0.03812', '-4.74360', '44.38399', '-3.00743'] -0.03334096284444445
['0.66411', '10.50927', '0.05739', '2.17687', '0.03742', '-4.71618', '43.85995', '-2.98901'] -0.057297627222222224
['0.39756', '10.50266', '0.05611', '2.20845', '0.03704', '-4.68932', '43.33544', '-2.98322'] -0.07850766765555556
['0.09109', '10.49606', '0.05464', '2.24208', '0.03622', '-4.65660', '42.81044', '-2.99035'] -0.09681849393333333
['-0.23003', '10.48947', '0.05523', '2.26896', '0.03605', '-4.62649', '42.28496', '-3.00968'] -0.11512932022222222
['-0.54113', '10.48288', '0.05620', '2.29593', '0.03612', '-4.59570', '41.75907', '-3.03989'] -0.126115816
['-0.82586', '10.47630', '0.05745', '2.32331', '0.03643', '-4.56426', '41.23282', '-3.07942'] -0.12977798122222223
['-1.07740', '10.46972', '0.05892', '2.35140', '0.03695', '-4.53218', '40.70632', '-3.12628'] -0.12977798122222223
['-1.28335', '10.46314', '0.06052', '2.38045', '0.03767', '-4.49950', '40.17970', '-3.17807'] -0.12977798122222223
['-1.43106', '10.45656', '0.06216', '2.41060', '0.03853', '-4.46631', '39.65311', '-3.23243'] -0.12977798122222223
['-1.51920', '10.44998', '0.06375', '2.44196', '0.03950', '-4.43272', '39.12668', '-3.28751'] -0.12977798122222223
['-1.56007', '10.44340', '0.06525', '2.47458', '0.04055', '-4.39883', '38.60048', '-3.34218'] -0.12977798122222223
['-1.57090', '10.43682', '0.06661', '2.50847', '0.04166', '-4.36471', '38.07457', '-3.39590'] -0.12977798122222223
['-1.56706', '10.43024', '0.06784', '2.54363', '0.04257', '-4.32648', '37.54896', '-3.44852'] -0.12977798122222223
['-1.55914', '10.42367', '0.06892', '2.58000', '0.04375', '-4.29146', '37.02364', '-3.50008'] -0.12977798122222223
['-1.55260', '10.41710', '0.06988', '2.61755', '0.04500', '-4.25643', '36.49861', '-3.55068'] -0.126115816
['-1.54905', '10.41053', '0.07046', '2.66018', '0.04634', '-4.22144', '35.97387', '-3.60033'] -0.11940184633333334
['-1.54587', '10.40396', '0.07097', '2.70154', '0.04777', '-4.18648', '35.44946', '-3.64869'] -0.1157396811111111
['-1.53292', '10.39739', '0.07139', '2.74387', '0.04928', '-4.15159', '34.92543', '-3.69517'] -0.11436636911111112
['-1.50219', '10.39082', '0.07172', '2.78706', '0.05087', '-4.11676', '34.40183', '-3.73941'] -0.11390859844444444
['-1.45969', '10.38426', '0.07196', '2.83103', '0.05252', '-4.08197', '33.87866', '-3.78146'] -0.11116197455555556
['-1.41715', '10.37770', '0.07057', '2.88249', '0.05423', '-4.04720', '33.35592', '-3.82157'] -0.10505836575555555
['-1.38189', '10.37114', '0.07208', '2.92151', '0.07117', '-4.09318', '32.83358', '-3.85990'] -0.09864957656666667
['-1.35021', '10.36458', '0.07372', '2.96043', '0.07284', '-4.05541', '32.31169', '-3.89625'] -0.09514000152222223
['-1.31220', '10.35802', '0.07543', '2.99939', '0.07458', '-4.01751', '31.79027', '-3.93035'] -0.09407186998888889
['-1.26398', '10.35147', '0.07717', '3.03861', '0.07634', '-3.97923', '31.26935', '-3.96213'] -0.0901045243
['-1.21234', '10.34492', '0.07888', '3.07831', '0.07805', '-3.94032', '30.74892', '-3.99178'] -0.07942320897777777
['-1.16533', '10.33837', '0.08053', '3.11875', '0.07969', '-3.90055', '30.22898', '-4.01931'] -0.06843671321111111
['-1.11793', '10.33182', '0.08206', '3.16011', '0.08121', '-3.85980', '29.70959', '-4.04430'] -0.06370641642222222
['-1.05448', '10.32527', '0.08343', '3.20250', '0.08258', '-3.81801', '29.19084', '-4.06625'] -0.05928130006666667
['-0.97141', '10.31873', '0.08449', '3.24637', '0.08377', '-3.77522', '28.67274', '-4.08507'] -0.04646372167777778
['-0.88289', '10.31218', '0.08580', '3.28939', '0.08472', '-3.73126', '28.15529', '-4.10087'] -0.02876325627777778
['-0.79547', '10.30564', '0.08582', '3.34509', '0.08591', '-3.68805', '27.63856', '-4.11337'] -0.003280689711111111
['-0.69458', '10.29911', '0.08695', '3.39067', '0.08701', '-3.64437', '27.12266', '-4.12174'] 0.025101091022222223
['-0.56001', '10.29257', '0.08807', '3.43560', '0.08799', '-3.60030', '26.60779', '-4.12472'] 0.05256733043333333
['-0.37206', '10.28603', '0.08909', '3.47996', '0.08913', '-3.55181', '26.09415', '-4.12098'] 0.07927061875555556
['-0.12592', '10.27950', '0.08992', '3.52377', '0.08967', '-3.50605', '25.58190', '-4.10960'] 0.10383764401111112
['0.16582', '10.27298', '0.09049', '3.56702', '0.08989', '-3.46026', '25.07113', '-4.09023'] 0.12230106055555555
['0.48286', '10.26646', '0.09076', '3.60973', '0.08976', '-3.41455', '24.56182', '-4.06313'] 0.13481345844444445
['0.80140', '10.25995', '0.09071', '3.65190', '0.08927', '-3.36903', '24.05387', '-4.02918'] 0.14534218355555556
['1.09435', '10.25344', '0.09065', '3.69202', '0.08836', '-3.32345', '23.54709', '-3.98973'] 0.15678645
['1.34088', '10.24693', '0.09077', '3.72947', '0.08763', '-3.28025', '23.04128', '-3.94613'] 0.17082475011111112
['1.53723', '10.24042', '0.09092', '3.76532', '0.08684', '-3.23820', '22.53630', '-3.89936'] 0.18287937744444444
['1.69665', '10.23392', '0.09109', '3.79981', '0.08601', '-3.19734', '22.03207', '-3.84993'] 0.18287937744444444
['1.83907', '10.22741', '0.09125', '3.83326', '0.08518', '-3.15771', '21.52854', '-3.79821'] 0.18287937744444444
['1.96943', '10.22091', '0.09132', '3.86611', '0.08435', '-3.11931', '21.02559', '-3.74493'] 0.179064622
['2.07033', '10.21441', '0.09125', '3.89890', '0.08355', '-3.08208', '20.52309', '-3.69099'] 0.16975661855555557
['2.13287', '10.20791', '0.09096', '3.93215', '0.08281', '-3.04591', '20.02090', '-3.63731'] 0.1673151751111111
['2.15099', '10.20140', '0.08750', '3.98652', '0.08214', '-3.01066', '19.51888', '-3.58477'] 0.1673151751111111
['2.12430', '10.19490', '0.08424', '4.03750', '0.08159', '-2.97615', '19.01696', '-3.53378'] 0.16350041966666667
['2.07491', '10.18839', '0.08190', '4.08273', '0.08114', '-2.94226', '18.51515', '-3.48426'] 0.150530251
['2.02410', '10.18189', '0.07980', '4.12590', '0.08076', '-2.90871', '18.01344', '-3.43618'] 0.13679713133333332
['1.97192', '10.17539', '0.07797', '4.16686', '0.08040', '-2.87536', '17.51181', '-3.38982'] 0.12657358666666668
['1.90014', '10.16889', '0.07646', '4.20553', '0.08006', '-2.84194', '17.01017', '-3.34557'] 0.12108033877777778
['1.80089', '10.16239', '0.07535', '4.24179', '0.07971', '-2.80825', '16.50850', '-3.30359'] 0.11879148544444446
['1.68468', '10.15589', '0.07469', '4.27553', '0.07660', '-2.75920', '16.00682', '-3.26365'] 0.11665522244444444
['1.57210', '10.14940', '0.07453', '4.30659', '0.07511', '-2.71862', '15.50520', '-3.22527'] 0.11497673
['1.48032', '10.14291', '0.07490', '4.33483', '0.07380', '-2.67908', '15.00373', '-3.18788'] 0.11497673
['1.41479', '10.13642', '0.07581', '4.36024', '0.07267', '-2.64059', '14.50249', '-3.15100'] 0.11497673
['1.37362', '10.12994', '0.07726', '4.38282', '0.07172', '-2.60319', '14.00153', '-3.11424'] 0.11497673
['1.35279', '10.12346', '0.07918', '4.40307', '0.07090', '-2.56679', '13.50090', '-3.07729'] 0.11497673
['1.34569', '10.11698', '0.08146', '4.42166', '0.07024', '-2.53147', '13.00064', '-3.03997'] 0.11863889522222222
['1.34564', '10.11050', '0.08394', '4.43966', '0.06975', '-2.49722', '12.50074', '-3.00214'] 0.13115129322222221
['1.34980', '10.10403', '0.08635', '4.45853', '0.06943', '-2.46404', '12.00126', '-2.96349'] 0.13603418022222222
['1.36747', '10.09756', '0.08836', '4.47987', '0.06929', '-2.43195', '11.50227', '-2.92357'] 0.13664454111111113
['1.41350', '10.09109', '0.07140', '4.61117', '0.06930', '-2.40096', '11.00382', '-2.88208'] 0.13664454111111113
['1.47620', '10.08463', '0.06741', '4.66949', '0.06948', '-2.37103', '10.50589', '-2.83898'] 0.14045929655555556
['1.53519', '10.07816', '0.06349', '4.72578', '0.06980', '-2.34208', '10.00847', '-2.79429'] 0.15785458155555557
['1.58036', '10.07170', '0.05974', '4.77967', '0.07029', '-2.31398', '9.51155', '-2.74787'] 0.20927748533333335
['1.62376', '10.06524', '0.05616', '4.83105', '0.07092', '-2.28659', '9.01524', '-2.69900'] 0.2532234683333333
['1.71609', '10.05880', '0.05280', '4.87924', '0.07163', '-2.25985', '8.51984', '-2.64623'] 0.26146334022222223
['1.93304', '10.05236', '0.04966', '4.92341', '0.07225', '-2.23376', '8.02556', '-2.58841'] 0.26146334022222223
['2.26302', '10.04594', '0.04673', '4.96281', '0.07261', '-2.20822', '7.53240', '-2.52543'] 0.26146334022222223
['2.60240', '10.03952', '0.04410', '4.99698', '0.07262', '-2.18296', '7.04017', '-2.45782'] 0.2616159304444444
['2.86820', '10.03308', '0.04192', '5.02566', '0.07221', '-2.15764', '6.54863', '-2.38612'] 0.2616159304444444
['3.03234', '10.02664', '0.04037', '5.04862', '0.07137', '-2.13196', '6.05760', '-2.31045'] 0.2616159304444444
['3.10592', '10.02020', '0.03963', '5.06560', '0.05851', '-2.05756', '5.56697', '-2.23048'] 0.2616159304444444
['3.11817', '10.01375', '0.03985', '5.07647', '0.05520', '-2.02274', '5.07670', '-2.14532'] 0.2616159304444444
['3.10050', '10.00731', '0.04111', '5.08129', '0.05204', '-1.98979', '4.58682', '-2.05365'] 0.2616159304444444
['3.07668', '10.00087', '0.04337', '5.08060', '0.04905', '-1.95875', '4.16466', '-1.98574'] 0.2616159304444444
['3.05937', '9.99443', '0.04648', '5.07570', '0.04624', '-1.92961', '3.87436', '-1.97882'] 0.263447013
['3.05171', '9.98800', '0.05008', '5.06874', '0.04362', '-1.90240', '3.58014', '-1.97193'] 0.2695506217777778
['3.05217', '9.98156', '0.05362', '5.06265', '0.04122', '-1.87715', '3.28236', '-1.96509'] 0.2762645914444445
['3.06234', '9.97513', '0.05124', '5.09170', '0.03903', '-1.85388', '2.98137', '-1.95827'] 0.2768749523333333
['3.08877', '9.96870', '0.04788', '5.12498', '0.03709', '-1.83267', '2.67751', '-1.95146'] 0.2832837415555555
['3.13036', '9.96228', '0.04509', '5.15336', '0.03540', '-1.81356', '2.37109', '-1.94472'] 0.3072404058888889
['3.17587', '9.95585', '0.04294', '5.17654', '0.03400', '-1.79659', '2.06241', '-1.93803'] 0.31471732666666663
['3.23645', '9.94944', '0.04150', '5.19428', '0.03290', '-1.78180', '1.75175', '-1.93128'] 0.31471732666666663
['3.33860', '9.94304', '0.04078', '5.20650', '0.03211', '-1.76925', '1.43941', '-1.92445'] 0.31471732666666663
['3.45926', '9.93663', '0.04072', '5.21365', '0.03163', '-1.75893', '1.12561', '-1.91766'] 0.31471732666666663
['1.03850', '9.36470', '-0.00857', '2.98632', '-0.02636', '-3.91574', '49.94347', '-0.47469'] 0.04524299992222222
['0.84372', '9.35844', '-0.00887', '2.97630', '-0.02767', '-3.92028', '49.47599', '-0.44272'] 0.030441748688888888
['0.68529', '9.35219', '-0.00913', '2.96661', '-0.02883', '-3.92509', '49.00877', '-0.41644'] 0.00877393758888889
['0.56714', '9.34594', '-0.00942', '2.95734', '-0.02986', '-3.93021', '48.54180', '-0.39529'] -0.011367971311111112
['0.45944', '9.33970', '-0.00974', '2.94858', '-0.03058', '-3.93786', '48.07510', '-0.38025'] -0.02342259861111111
['0.32823', '9.33346', '-0.01008', '2.94044', '-0.03136', '-3.94334', '47.60865', '-0.37266'] -0.03074692912222222
['0.16469', '9.32721', '-0.01019', '2.93065', '-0.03195', '-3.94900', '47.14246', '-0.37291'] -0.03791866941111111
['-0.01126', '9.32098', '-0.01044', '2.92384', '-0.03235', '-3.95481', '46.67653', '-0.38027'] -0.040970473788888885
['-0.17415', '9.31475', '-0.01068', '2.91776', '-0.03256', '-3.96080', '46.21086', '-0.39336'] -0.04600595102222222
['-0.30856', '9.30855', '-0.01091', '2.91239', '-0.03260', '-3.96695', '45.74547', '-0.41053'] -0.057450217444444444
['-0.40676', '9.30241', '-0.01117', '2.90768', '-0.03250', '-3.97329', '45.28034', '-0.43059'] -0.0691996643
['-0.47894', '9.29629', '-0.01146', '2.90362', '-0.03229', '-3.97981', '44.81549', '-0.45341'] -0.07560845349999999
['-0.54906', '9.29017', '-0.01177', '2.90018', '-0.03196', '-3.98646', '44.35090', '-0.47942'] -0.07835507744444445
['-0.63085', '9.28410', '-0.01208', '2.89738', '-0.03151', '-3.99320', '43.88656', '-0.50876'] -0.07911802853333333
['-0.71797', '9.27813', '-0.01418', '2.90293', '-0.03092', '-3.99999', '43.42238', '-0.54099'] -0.0812542916
['-0.79615', '9.27791', '-0.01323', '2.89599', '-0.03105', '-4.00024', '42.95770', '-0.57527'] -0.08461127642222223
['-0.85527', '9.29502', '-0.01211', '2.88883', '-0.03065', '-4.00382', '42.49161', '-0.61084'] -0.08751049057777778
['-0.89646', '9.32949', '-0.01087', '2.88165', '-0.03024', '-4.00684', '42.02332', '-0.64726'] -0.09025711452222222
['-0.92721', '9.37763', '-0.00955', '2.87462', '-0.02981', '-4.00937', '41.55226', '-0.68435'] -0.09239337758888888
['-0.95411', '9.43565', '-0.00821', '2.86795', '-0.02937', '-4.01146', '41.07803', '-0.72208'] -0.09376668955555556
['-0.98122', '9.50057', '-0.00688', '2.86183', '-0.02890', '-4.01317', '40.60039', '-0.76045'] -0.09391927977777777
['-1.00922', '9.57028', '-0.00559', '2.85641', '-0.02841', '-4.01456', '40.11914', '-0.79936'] -0.09391927977777777
['-1.03589', '9.64338', '-0.00437', '2.85181', '-0.02787', '-4.01570', '39.63417', '-0.83858'] -0.09391927977777777
['-1.05765', '9.71894', '-0.00325', '2.84813', '-0.02729', '-4.01666', '39.14539', '-0.87783'] -0.09391927977777777
['-1.07296', '9.79635', '-0.00223', '2.84541', '-0.02666', '-4.01753', '38.65272', '-0.91689'] -0.09391927977777777
['-1.08246', '9.87524', '-0.00134', '2.84367', '-0.02624', '-4.01438', '38.15608', '-0.95559'] -0.09391927977777777
['-1.08798', '9.95545', '-0.00057', '2.84291', '-0.02556', '-4.01453', '37.65540', '-0.99385'] -0.09391927977777777
['-1.09152', '10.03692', '0.00008', '2.84310', '-0.02480', '-4.01484', '37.15062', '-1.03166'] -0.09391927977777777
['-1.09463', '10.11966', '0.00062', '2.84422', '-0.02397', '-4.01536', '36.64165', '-1.06902'] -0.09391927977777777
['-1.09816', '10.20360', '0.00091', '2.84931', '-0.02305', '-4.01615', '36.12842', '-1.10596'] -0.09788662546666667
['-1.10236', '10.28843', '0.00105', '2.85354', '-0.02202', '-4.01722', '35.61091', '-1.14255'] -0.1085679408
['-1.10926', '10.37279', '0.00113', '2.85854', '-0.02089', '-4.01860', '35.08923', '-1.17926'] -0.11345082777777778
['-1.13008', '10.45204', '0.00116', '2.86428', '-0.01962', '-4.02024', '34.56360', '-1.21693'] -0.1204699778888889
['-1.17748', '10.53022', '0.00119', '2.87078', '-0.01821', '-4.02207', '34.03398', '-1.25616'] -0.12870984966666665
['-1.24452', '10.60497', '-0.00029', '2.88456', '-0.01662', '-4.02399', '33.50081', '-1.29729'] -0.13801785311111112
['-1.32563', '10.66679', '0.00113', '2.88681', '-0.00037', '-4.10476', '32.96487', '-1.34059'] -0.151903563
['-1.41809', '10.71079', '0.00274', '2.88932', '0.00150', '-4.10415', '32.42711', '-1.38633'] -0.1673151751111111
['-1.52262', '10.73632', '0.00453', '2.89235', '0.00359', '-4.10328', '31.88828', '-1.43498'] -0.172808423
['-1.64629', '10.74936', '0.00647', '2.89620', '0.00586', '-4.10167', '31.34882', '-1.48694'] -0.17341878388888887
['-1.78690', '10.75481', '0.00854', '2.90112', '0.00825', '-4.09883', '30.80898', '-1.54181'] -0.17357137411111112
['-1.91888', '10.75565', '0.01069', '2.90732', '0.01068', '-4.09440', '30.26895', '-1.59854'] -0.17524986644444443
['-2.01898', '10.75366', '0.01287', '2.91494', '0.01308', '-4.08816', '29.72885', '-1.65597'] -0.17814908066666668
['-2.08172', '10.74995', '0.01504', '2.92406', '0.01539', '-4.08000', '29.18877', '-1.71328'] -0.1783016708888889
['-2.11682', '10.74516', '0.01726', '2.93426', '0.01757', '-4.06992', '28.64875', '-1.77002'] -0.1783016708888889
['-2.13724', '10.73970', '0.01965', '2.94517', '0.01981', '-4.05873', '28.10885', '-1.82592'] -0.1783016708888889
['-2.14840', '10.73379', '0.02207', '2.95730', '0.02057', '-4.03244', '27.56910', '-1.88079'] -0.1783016708888889
['-2.15389', '10.72759', '0.02450', '2.97077', '0.02314', '-4.01899', '27.02954', '-1.93454'] -0.179064622
['-2.15642', '10.72120', '0.02725', '2.98993', '0.02577', '-4.00477', '26.49020', '-1.98711'] -0.179064622
['-2.15794', '10.71471', '0.02947', '3.00832', '0.02839', '-3.98946', '25.95110', '-2.03848'] -0.179064622
['-2.16020', '10.70815', '0.03166', '3.02781', '0.03095', '-3.97280', '25.41227', '-2.08864'] -0.179064622
['-2.16246', '10.70155', '0.03381', '3.04846', '0.03344', '-3.95464', '24.87371', '-2.13756'] -0.179064622
['-2.16400', '10.69492', '0.03593', '3.07029', '0.03583', '-3.93491', '24.33545', '-2.18518'] -0.179064622
['-2.16459', '10.68829', '0.03825', '3.09227', '0.03812', '-3.91357', '23.79748', '-2.23147'] -0.179064622
['-2.16436', '10.68164', '0.04086', '3.11400', '0.04059', '-3.89197', '23.25982', '-2.27642'] -0.179064622
['-2.16365', '10.67500', '0.04367', '3.13596', '0.04332', '-3.87035', '22.72246', '-2.31999'] -0.179064622
['-2.16274', '10.66835', '0.04669', '3.15817', '0.04618', '-3.84807', '22.18541', '-2.36217'] -0.179064622
['-2.16184', '10.66170', '0.04992', '3.18072', '0.04916', '-3.82504', '21.64867', '-2.40295'] -0.179064622
['-2.16106', '10.65505', '0.05336', '3.20377', '0.05226', '-3.80115', '21.11224', '-2.44231'] -0.179064622
['-2.16040', '10.64841', '0.05696', '3.22758', '0.05547', '-3.77624', '20.57612', '-2.48022'] -0.1784542611111111
['-2.15979', '10.64176', '0.06067', '3.25253', '0.05875', '-3.75013', '20.04033', '-2.51664'] -0.17448691533333333
['-2.15886', '10.63512', '0.06441', '3.27911', '0.06207', '-3.72263', '19.50486', '-2.55148'] -0.16639963377777778
['-2.15446', '10.62848', '0.06806', '3.30779', '0.06540', '-3.69352', '18.96976', '-2.58447'] -0.1580071717777778
['-2.13712', '10.62184', '0.06881', '3.35537', '0.06869', '-3.66267', '18.43510', '-2.61513'] -0.14091706722222222
['-2.09632', '10.61520', '0.07003', '3.40159', '0.07186', '-3.62984', '17.90095', '-2.64292'] -0.118486305
['-2.02554', '10.60856', '0.07136', '3.44762', '0.07484', '-3.59498', '17.36743', '-2.66706'] -0.10749980926666666
['-1.90962', '10.60192', '0.07281', '3.49314', '0.07410', '-3.53766', '16.83467', '-2.68678'] -0.10475318532222223
['-1.74553', '10.59528', '0.07436', '3.53779', '0.07547', '-3.49256', '16.30271', '-2.70197'] -0.09239337758888888
['-1.56711', '10.58864', '0.07607', '3.58126', '0.07680', '-3.44740', '15.77154', '-2.71309'] -0.06645304035555556
['-1.40832', '10.58201', '0.07801', '3.62330', '0.07811', '-3.40220', '15.24115', '-2.72036'] -0.03166247043333333
['-1.25883', '10.57538', '0.08025', '3.66356', '0.07943', '-3.35707', '14.71161', '-2.72337'] 0.0009918364222222223
['-1.07759', '10.56875', '0.08286', '3.70159', '0.08073', '-3.31216', '14.18309', '-2.72124'] 0.0249485008
['-0.83122', '10.56212', '0.08579', '3.73721', '0.08200', '-3.26774', '13.65573', '-2.71324'] 0.047074082555555556
['-0.52371', '10.55550', '0.08901', '3.77029', '0.08317', '-3.22388', '13.12961', '-2.69925'] 0.07927061875555556
['-0.18936', '10.54888', '0.09245', '3.80114', '0.08423', '-3.18079', '12.60473', '-2.67947'] 0.12397955288888889
['0.14711', '10.54227', '0.09599', '3.83055', '0.08522', '-3.13859', '12.08109', '-2.65396'] 0.16182192722222222
['0.49726', '10.53567', '0.09937', '3.85972', '0.08614', '-3.09745', '11.55878', '-2.62245'] 0.18638895244444445
['0.88637', '10.52907', '0.10220', '3.89016', '0.08695', '-3.05754', '11.03783', '-2.58486'] 0.20012207222222222
['1.30287', '10.52248', '0.10408', '3.92347', '0.08765', '-3.01895', '10.51817', '-2.54167'] 0.20119020366666665
